fighter,sig_str_landed,total_str_landed,td_landed,head_landed,body_landed,leg_landed,distance_landed,clinch_landed,ground_landed,sig_str_attempts,total_str_attempts,td_attempts,kd,sub_att,rev,ctrl_seconds,sig_str_acc,td_acc
Dennis Hallman,13.2,40.6,1.4,10.4,2.2,0.6,1.2,2.2,9.8,25.2,56.4,2.8,0.2,0.8,0.4,313.6,0.43634199134199136,0.5833333333333333
Dennis Siver,48.8,108.6,1.0,26.4,5.0,17.4,44.2,1.4,3.2,132.0,204.8,1.8,0.0,0.4,0.4,180.0,0.36826433256665814,0.5
Denys Bondar,40.333333333333336,44.0,2.3333333333333335,20.333333333333332,12.333333333333334,7.666666666666667,34.666666666666664,3.3333333333333335,2.3333333333333335,79.33333333333333,86.0,4.0,0.0,0.0,0.3333333333333333,79.33333333333333,0.6326174914410209,0.6888888888888888
Denzel Freeman,49.0,49.0,0.0,19.0,6.0,24.0,45.0,4.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.620253164556962,0.0
Dequan Townsend,15.0,36.25,0.0,6.0,7.5,1.5,9.0,5.25,0.75,43.0,66.75,0.0,0.0,0.0,0.0,6.0,0.33696060037523456,0.0
Derek Brunson,50.4,105.0,3.4,35.0,9.0,6.4,29.4,5.2,15.8,100.6,165.0,8.2,0.2,0.8,0.2,390.4,0.4882265081531162,0.4461538461538462
Derek Downey,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,62.0,1.0,0.16666666666666666
Deron Winn,60.6,77.6,3.8,44.2,12.0,4.4,48.4,10.0,2.2,136.0,156.2,7.2,0.0,0.0,0.2,228.4,0.4599483659550927,0.4125
Derrick Krantz,19.5,30.5,2.0,14.0,3.5,2.0,17.5,0.5,1.5,51.5,64.0,4.0,0.0,0.5,0.5,217.0,0.3607843137254902,0.5
Derrick Lewis,17.4,21.0,0.2,14.8,2.6,0.0,4.0,3.0,10.4,33.4,39.0,1.2,0.6,0.0,0.2,60.2,0.4208100918689154,0.125
Derrick Noble,18.0,26.0,0.0,10.0,4.0,4.0,7.0,11.0,0.0,45.0,53.0,0.0,0.0,0.0,0.0,40.0,0.4,0.0
Desmond Green,48.0,52.8,1.6,31.8,10.6,5.6,38.6,4.6,4.8,102.2,107.4,3.2,0.2,0.0,0.0,59.0,0.5184685678599731,0.5
Devin Clark,35.2,74.8,1.2,21.2,6.6,7.4,25.2,8.6,1.4,70.8,115.2,4.4,0.2,0.0,0.0,150.4,0.5175580743021717,0.23068181818181818
Devin Powell,33.75,55.25,0.0,10.75,8.75,14.25,25.5,4.5,3.75,81.0,105.5,1.25,0.25,0.5,0.25,36.75,0.4245271115142939,0.0
Devonte Smith,30.0,38.4,0.2,17.0,7.0,6.0,21.6,6.0,2.4,59.4,68.0,0.8,0.2,0.2,0.0,40.8,0.502886854055874,0.5
Dhiego Lima,38.8,42.8,0.4,20.0,8.0,10.8,37.6,0.8,0.4,109.2,114.0,2.8,0.2,0.0,0.0,50.8,0.33587886799337674,0.08333333333333333
Diana Belbita,68.2,87.6,0.6,37.2,20.0,11.0,56.8,9.6,1.8,173.4,194.4,1.0,0.0,0.0,0.2,44.2,0.38012845475364215,0.5
Diego Brandao,21.4,25.4,1.0,14.4,4.8,2.2,15.2,3.8,2.4,43.8,49.2,2.0,0.2,0.2,0.0,41.4,0.5168944345414934,0.4583333333333333
Diego Ferreira,50.6,65.0,0.6,33.6,13.4,3.6,42.4,1.4,6.8,114.4,131.6,1.0,0.2,0.0,0.0,30.6,0.43923386478147375,0.5
Diego Lopes,63.6,77.8,1.0,48.0,6.2,9.4,41.2,5.0,17.4,133.4,149.8,1.6,0.8,0.2,0.0,122.0,0.5379907045971004,0.6944444444444445
Diego Nunes,40.2,42.4,1.0,16.4,9.6,14.2,28.4,7.2,4.6,97.8,101.0,1.6,0.6,0.0,0.0,109.0,0.4318741718135879,0.75
Diego Rivas,17.25,27.0,1.5,9.0,3.75,4.5,10.5,4.0,2.75,42.75,54.25,2.5,0.25,0.75,1.0,155.5,0.44101989575387746,0.7666666666666666
Diego Sanchez,31.8,46.6,1.6,18.0,7.8,6.0,11.4,2.8,17.6,64.0,82.0,3.4,0.0,0.0,0.0,275.2,0.5153422739988832,0.45
Diego Saraiva,24.666666666666668,69.33333333333333,1.3333333333333333,20.666666666666668,2.0,2.0,19.666666666666668,1.3333333333333333,3.6666666666666665,75.66666666666667,122.0,3.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,160.0,0.3706636892397175,0.25
Dieusel Berto,3.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0
Dileno Lopes,35.5,54.0,2.5,23.0,10.5,2.0,24.0,10.0,1.5,98.0,122.0,8.0,0.0,1.5,0.0,236.0,0.35468733523146684,0.4583333333333333
Din Thomas,19.8,38.8,0.8,15.2,2.6,2.0,13.0,5.2,1.6,64.8,85.8,1.8,0.2,0.8,0.0,107.0,0.2880801813191194,0.475
Dione Barbosa,29.5,59.0,1.75,18.5,8.0,3.0,25.75,2.5,1.25,65.0,99.75,4.5,0.0,1.0,0.5,164.0,0.46236594189362523,0.6079545454545454
Diyar Nurgozhay,12.0,16.5,1.5,3.0,5.0,4.0,11.5,0.5,0.0,25.0,30.5,1.5,0.0,0.0,0.0,33.5,0.5361305361305362,1.0
Djorden Santos,115.0,121.5,0.5,94.5,9.5,11.0,112.5,0.5,2.0,280.5,290.0,2.0,0.0,0.0,0.0,70.5,0.4190217391304348,0.16666666666666666
Dmitri Stepanov,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dmitrii Smoliakov,6.666666666666667,31.666666666666668,0.0,3.6666666666666665,2.3333333333333335,0.6666666666666666,4.0,2.3333333333333335,0.3333333333333333,15.666666666666666,44.333333333333336,1.3333333333333333,0.0,0.0,0.0,0.0,0.4150326797385621,0.0
Dmitry Sosnovskiy,28.0,53.0,2.0,22.0,5.0,1.0,10.0,5.0,13.0,40.0,71.0,3.0,0.0,2.0,1.0,252.0,0.7,0.6666666666666666
Dokonjonosuke Mishima,3.5,17.0,1.0,2.0,1.0,0.5,1.5,1.0,1.0,20.5,35.5,5.5,0.0,1.0,0.0,100.0,0.18333333333333335,0.55
Domingo Pilarte,5.0,62.333333333333336,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.3333333333333333,12.0,84.0,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,153.0,0.3488455988455989,0.4
Dominic Waters,5.333333333333333,23.666666666666668,3.0,4.333333333333333,1.0,0.0,4.333333333333333,0.3333333333333333,0.6666666666666666,23.0,42.0,5.666666666666667,0.0,0.0,0.0,271.3333333333333,0.21639150943396226,0.6666666666666666
Dominick Cruz,81.0,89.6,1.0,51.4,14.0,15.6,78.6,1.8,0.6,219.4,228.6,7.2,0.0,0.0,0.0,39.8,0.3791594571001691,0.12380952380952381
Dominick Reyes,31.8,42.0,0.0,26.2,3.4,2.2,16.0,3.8,12.0,47.0,61.0,0.0,0.6,0.0,0.0,47.2,0.5389549085627517,0.0
Dominique Steele,27.8,50.0,2.2,19.8,6.6,1.4,11.6,9.6,6.6,57.2,81.0,6.0,0.4,0.0,0.0,252.8,0.5854927807066855,0.37987012987012986
Don Frye,6.8,19.4,0.2,4.2,2.6,0.0,1.8,3.8,1.2,14.0,27.4,0.6,0.0,0.6,0.2,0.0,0.4302083333333333,0.5
Don Madge,21.0,57.0,1.5,12.5,6.0,2.5,10.0,3.0,8.0,40.0,82.0,6.0,1.0,0.5,0.0,303.5,0.5529953917050691,0.25
Don Shainis,26.5,68.5,0.5,13.0,10.0,3.5,15.0,8.0,3.5,52.5,98.0,2.0,0.0,1.0,1.0,73.5,0.7450980392156863,0.16666666666666666
Don'Tale Mayes,35.4,50.2,0.0,20.2,11.0,4.2,30.2,5.2,0.0,82.6,100.4,0.6,0.2,0.0,0.0,15.0,0.4202440157195536,0.0
Donald Cerrone,42.6,43.4,0.4,23.4,14.4,4.8,39.4,3.0,0.2,89.4,90.2,3.0,0.0,0.0,0.2,48.4,0.40646023776458556,0.08333333333333333
Dong Hyun Kim,18.6,74.6,1.4,15.0,3.0,0.6,9.2,4.2,5.2,43.4,104.2,4.4,0.0,0.2,0.0,194.2,0.524023726360175,0.375
Dong Hyun Ma,22.4,24.6,0.2,14.0,2.6,5.8,21.2,0.2,1.0,59.2,61.6,0.6,0.2,0.0,0.0,8.6,0.34854776393315945,0.3333333333333333
DongHun Choi,12.0,12.0,0.0,6.0,2.0,4.0,12.0,0.0,0.0,19.0,19.0,0.0,1.0,0.0,0.0,1.0,0.631578947368421,0.0
Dongi Yang,43.8,70.8,1.4,31.4,6.2,6.2,29.0,2.0,12.8,85.6,120.8,3.4,0.4,0.4,0.2,157.8,0.554475550436571,0.52
Donnie Chappell,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny Walker,16.0,43.0,0.0,7.5,2.0,6.5,13.5,1.0,1.5,43.0,71.5,0.0,0.0,1.0,0.0,189.0,0.35341365461847385,0.0
Donte Johnson,10.0,18.0,3.0,9.0,0.0,1.0,3.0,6.0,1.0,18.0,27.0,3.0,0.0,1.0,0.0,184.0,0.5555555555555556,1.0
Dooho Choi,47.0,62.8,1.2,28.2,9.4,9.4,36.8,2.8,7.4,80.4,98.8,1.6,0.2,0.6,0.2,167.2,0.5834419940167686,0.7333333333333334
Dorian Price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug Evans,21.0,44.0,2.5,13.0,5.5,2.5,11.0,9.0,1.0,58.5,84.5,3.0,0.0,0.5,0.5,112.0,0.3627450980392157,0.9
Douglas Silva de Andrade,34.4,44.2,0.2,12.8,10.8,10.8,31.4,2.0,1.0,90.0,101.2,0.8,0.8,0.4,0.0,66.8,0.45367753653237786,0.25
Drakkar Klose,38.6,75.6,0.6,20.2,11.4,7.0,25.4,12.0,1.2,71.0,113.4,4.0,0.0,0.0,0.2,143.8,0.6315219710528799,0.3
Drako Rodriguez,33.0,36.5,1.5,25.5,1.5,6.0,28.5,4.0,0.5,92.0,95.5,2.5,0.0,0.0,0.0,37.0,0.3487858719646799,0.6
Drew Dober,39.6,42.6,0.2,22.6,10.0,7.0,34.8,2.6,2.2,85.8,89.2,1.4,0.2,0.0,0.0,25.4,0.44121801443704245,0.16666666666666666
Drew Fickett,30.2,60.0,0.8,14.4,10.6,5.2,11.2,9.8,9.2,72.4,106.2,2.6,0.2,1.0,0.2,106.8,0.375922769970057,0.5142857142857143
Drew McFedries,9.6,11.4,0.2,7.8,1.0,0.8,4.4,3.8,1.4,19.2,21.0,0.2,0.6,0.2,0.0,3.0,0.5759963768115941,1.0
Dricus Du Plessis,89.8,101.4,2.6,48.0,19.4,22.4,82.4,3.8,3.6,199.6,213.2,4.8,0.2,0.6,0.0,92.4,0.47128820321210735,0.6979797979797979
Duane Ludwig,53.0,56.6,0.2,33.2,15.4,4.4,38.8,13.8,0.4,130.6,134.8,1.2,0.0,0.0,0.0,33.6,0.3945357960117685,0.25
Duda Santana,42.0,48.0,3.0,36.0,2.0,4.0,40.0,0.0,2.0,106.0,112.0,5.0,0.0,0.0,0.0,156.0,0.39622641509433965,0.6
Dusko Todorovic,23.8,43.2,1.2,16.6,5.6,1.6,11.6,8.0,4.2,36.0,58.0,3.8,0.0,0.4,0.2,108.0,0.6468589743589743,0.4358974358974359
Dustin Hazelett,6.8,7.8,0.2,3.6,2.8,0.4,5.6,1.0,0.2,19.0,20.0,0.6,0.0,1.6,0.2,14.8,0.3107834254209083,0.5
Dustin Jacoby,34.2,38.6,0.0,22.8,4.4,7.0,28.8,5.2,0.2,64.8,70.0,0.0,0.6,0.0,0.0,36.4,0.4705974399164054,0.0
Dustin Kimura,12.8,17.2,0.6,7.2,4.2,1.4,10.0,1.4,1.4,60.2,65.2,1.6,0.0,1.4,0.2,42.0,0.22376408849059617,0.16666666666666666
Dustin Neace,18.0,35.0,0.0,10.0,4.0,4.0,15.0,0.0,3.0,55.0,72.0,1.0,0.0,1.0,0.0,55.0,0.32727272727272727,0.0
Dustin Ortiz,23.4,46.4,2.8,11.2,7.8,4.4,12.0,6.4,5.0,56.0,82.4,6.0,0.4,0.0,0.8,153.2,0.4531863138198343,0.4527777777777778
Dustin Pague,18.6,32.0,0.8,10.6,3.4,4.6,11.0,2.6,5.0,33.8,49.8,1.8,0.0,2.0,0.4,157.4,0.63003003003003,0.6
Dustin Poirier,55.2,66.6,0.0,45.2,6.6,3.4,46.6,7.0,1.6,120.0,133.4,0.4,0.4,1.4,0.0,24.0,0.534916549217417,0.0
Dustin Stoltzfus,36.0,46.2,1.6,15.4,11.4,9.2,29.8,3.8,2.4,73.2,85.8,4.0,0.4,1.2,0.2,177.6,0.5252497870406323,0.4095238095238095
Dwayne Cason,5.5,12.5,0.5,5.5,0.0,0.0,0.0,0.0,5.5,11.0,18.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
Dwight Grant,40.8,45.0,0.6,28.6,6.2,6.0,34.8,1.4,4.6,113.4,118.8,0.6,0.4,0.0,0.0,21.8,0.3780359846551797,1.0
Dylan Andrews,16.4,23.2,1.4,9.6,3.8,3.0,9.0,3.8,3.6,32.6,40.0,2.8,0.6,0.2,0.0,70.0,0.5429979518689196,0.5166666666666666
Dylan Budka,6.333333333333333,10.0,1.0,5.0,1.3333333333333333,0.0,5.0,1.3333333333333333,0.0,24.666666666666668,28.666666666666668,2.0,0.0,0.0,0.0,117.66666666666667,0.1944182389937107,0.5
Ebenezer Fontes Braga,9.0,17.0,1.0,6.0,1.0,2.0,2.0,5.0,2.0,16.0,26.0,1.0,0.0,1.0,0.0,0.0,0.5625,1.0
Ed Herman,45.4,59.8,0.4,27.8,9.4,8.2,29.4,14.4,1.6,98.2,114.6,1.8,0.2,0.2,0.2,78.6,0.4455475270543764,0.16666666666666666
Eddie Alvarez,55.8,60.4,0.6,38.2,14.2,3.4,42.8,10.4,2.6,135.6,142.2,3.0,0.2,0.2,0.0,64.0,0.38407809730865494,0.21666666666666665
Eddie Gordon,19.75,45.25,1.25,19.0,0.5,0.25,13.5,0.75,5.5,60.5,88.5,1.5,0.25,0.0,0.25,202.75,0.39702380952380956,0.6666666666666666
Eddie Mendez,4.0,5.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,22.0,0.3333333333333333,0.0
Eddie Ruiz,3.0,30.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,12.0,43.0,16.0,0.0,0.0,2.0,284.0,0.25,0.125
Eddie Sanchez,34.6,75.8,0.8,28.2,5.0,1.4,13.6,15.4,5.6,77.8,122.6,3.0,0.6,0.0,0.2,153.8,0.4203303049967554,0.3
Eddie Wineland,29.2,29.2,0.2,17.0,9.8,2.4,28.0,0.2,1.0,86.8,86.8,0.6,0.4,0.0,0.0,7.0,0.3905238755109333,0.5
Eddie Yagin,47.0,60.0,0.0,39.0,1.5,6.5,41.0,0.5,5.5,155.0,170.5,0.0,1.0,1.0,0.0,51.5,0.3401950162513543,0.0
Edgar Chairez,26.6,28.4,0.0,14.4,4.2,8.0,25.8,0.6,0.2,57.8,59.6,0.4,0.2,1.2,0.2,16.4,0.5144360902255639,0.0
Edgar Garcia,17.25,20.25,1.0,13.75,2.0,1.5,11.25,1.75,4.25,63.5,66.75,1.75,0.0,0.25,0.0,53.5,0.39124436936936935,0.611111111111111
Edilberto de Oliveira,25.5,25.5,0.0,10.5,7.5,7.5,25.0,0.5,0.0,79.0,79.0,2.5,0.0,0.0,0.0,10.0,0.3182218309859155,0.0
Edimilson Souza,38.75,45.75,0.0,29.75,8.75,0.25,31.75,3.25,3.75,87.0,95.75,0.0,0.5,0.0,0.0,32.25,0.5260504201680672,0.0
Edmen Shahbazyan,32.0,34.0,0.2,22.4,6.8,2.8,22.0,1.4,8.6,71.4,74.4,0.8,0.8,0.0,0.0,49.4,0.4818116573651482,0.16666666666666666
Ednaldo Oliveira,9.5,15.0,0.0,6.5,2.5,0.5,4.5,2.5,2.5,42.5,49.0,0.5,0.0,0.0,0.0,96.5,0.13380281690140844,0.0
Edson Barboza,70.2,74.8,0.6,30.2,29.4,10.6,60.4,8.4,1.4,151.2,158.0,0.8,0.4,0.0,0.0,87.0,0.49861637119212876,0.75
Eduarda Moura,41.25,61.0,3.25,35.25,2.75,3.25,25.0,2.0,14.25,108.75,137.25,9.0,0.0,0.0,0.0,297.0,0.43442103808845134,0.6522435897435898
Eduardo Garagorri,35.666666666666664,41.0,0.3333333333333333,25.666666666666668,7.333333333333333,2.6666666666666665,29.0,3.6666666666666665,3.0,69.66666666666667,75.33333333333333,0.3333333333333333,0.0,0.0,0.0,47.333333333333336,0.46725195094760313,1.0
Edward Faaloloto,8.5,10.5,0.0,1.5,2.5,4.5,5.0,3.5,0.0,23.0,25.0,0.0,0.0,0.0,0.0,9.5,0.19767441860465115,0.0
Edwin DeWees,5.0,11.0,0.6666666666666666,2.0,2.0,1.0,2.3333333333333335,2.6666666666666665,0.0,12.666666666666666,18.666666666666668,0.6666666666666666,0.0,1.0,0.0,39.0,0.5403174603174603,1.0
Edwin Figueroa,29.6,43.2,0.2,22.4,4.6,2.6,16.0,1.4,12.2,78.2,93.4,0.2,0.4,0.6,0.6,119.8,0.40540278558080745,1.0
Efrain Escudero,46.4,84.8,1.0,29.4,8.0,9.0,29.4,7.8,9.2,81.6,126.2,3.2,0.4,0.2,0.0,175.8,0.6298824426943481,0.4761904761904762
Eiji Mitsuoka,18.5,20.0,0.5,17.5,0.5,0.5,18.0,0.0,0.5,38.0,40.0,3.0,0.5,0.5,0.0,47.0,0.49242424242424243,0.125
Elias Garcia,17.5,30.5,0.5,9.5,2.0,6.0,16.0,1.5,0.0,63.5,76.5,3.5,0.5,1.0,0.5,14.0,0.28551496702181633,0.14285714285714285
Elias Silverio,54.6,87.6,1.6,26.2,16.8,11.6,37.6,10.2,6.8,109.4,150.4,4.2,0.2,0.2,0.0,283.0,0.5189678275309875,0.6607142857142857
Elias Theodorou,77.2,104.2,0.6,30.2,26.0,21.0,53.0,23.4,0.8,170.2,198.4,2.2,0.0,0.0,0.2,119.4,0.4525954118713319,0.14285714285714285
Elijah Smith,38.5,56.5,1.5,32.0,2.0,4.5,19.0,1.5,18.0,71.5,92.0,2.0,0.0,0.5,1.5,201.0,0.6083594800537875,0.75
Eliot Marshall,23.0,39.6,0.2,14.6,4.4,4.0,20.0,2.2,0.8,88.0,105.0,1.0,0.2,0.4,0.0,30.6,0.27591293739646766,0.16666666666666666
Elise Reed,40.2,86.6,0.0,23.4,9.2,7.6,35.0,4.2,1.0,74.2,127.0,0.4,0.0,0.0,0.2,52.0,0.480958548665812,0.0
Elisha Ellison,3.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,13.0,0.3333333333333333,0.0
Elizabeth Phillips,39.0,59.25,0.75,30.75,3.75,4.5,29.5,2.75,6.75,114.75,138.25,3.0,0.0,0.25,0.75,345.0,0.40935902413770786,0.2333333333333333
Elizeu Zaleski dos Santos,29.8,45.8,1.2,14.4,5.2,10.2,23.2,2.0,4.6,70.8,94.2,3.6,0.0,0.4,0.0,158.2,0.39458825635517364,0.24285714285714285
Elves Brener,58.4,71.2,1.0,35.4,9.2,13.8,53.4,1.6,3.4,120.6,135.4,5.4,0.4,0.0,0.4,73.6,0.4881325561036901,0.19642857142857142
Elvis Mutapcic,43.666666666666664,74.33333333333333,0.0,24.333333333333332,14.0,5.333333333333333,22.0,12.666666666666666,9.0,107.33333333333333,139.66666666666666,0.0,0.0,0.0,0.0,105.33333333333333,0.4012056592864674,0.0
Elvis Sinosic,10.0,55.0,0.0,3.4,1.6,5.0,7.6,2.0,0.4,26.4,75.2,0.2,0.2,0.4,0.0,15.0,0.39686601495112134,0.0
Emil Meek,37.75,84.0,0.25,25.0,8.75,4.0,19.25,7.25,11.25,95.75,149.5,0.75,0.0,1.0,0.0,130.25,0.392626695072539,0.25
Emily Ducote,111.8,115.2,0.2,63.2,22.8,25.8,108.0,3.2,0.6,214.4,218.0,1.4,0.0,0.0,0.0,12.0,0.5232880507674269,0.3333333333333333
Emily Kagan,31.5,54.5,1.5,16.0,7.5,8.0,22.5,9.0,0.0,85.5,112.5,10.5,0.0,0.0,0.0,306.0,0.3627747252747253,0.1388888888888889
Emily Whitmire,14.0,31.4,0.8,8.6,2.6,2.8,10.8,0.8,2.4,47.4,70.6,1.2,0.0,0.2,0.2,136.8,0.3472102105544729,0.625
Emmanuel Yarborough,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0
Enrique Barzola,64.2,92.2,3.0,39.8,15.4,9.0,46.6,3.0,14.6,155.8,189.2,7.4,0.0,0.4,0.2,190.4,0.45973119398471196,0.359047619047619
Enrique Marin,21.5,29.5,2.5,14.0,2.5,5.0,18.0,2.5,1.0,65.0,75.0,6.5,0.0,1.0,1.0,327.5,0.36583924349881797,0.3666666666666667
Enson Inoue,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Eric McConico,28.0,50.0,0.0,15.666666666666666,6.0,6.333333333333333,19.0,9.0,0.0,64.0,89.33333333333333,0.0,0.0,0.0,0.0,109.66666666666667,0.41368453284341133,0.0
Eric Nolan,22.0,24.0,0.0,17.0,5.0,0.0,18.0,4.0,0.0,56.0,58.0,1.0,0.0,0.0,0.0,17.0,0.39285714285714285,0.0
Eric Schafer,18.8,44.0,0.8,16.6,1.6,0.6,10.4,2.6,5.8,67.6,94.8,1.8,0.0,0.4,0.4,113.8,0.41722109533468554,0.35555555555555557
Eric Shelton,39.8,78.2,2.6,30.4,6.0,3.4,20.8,0.6,18.4,90.0,131.8,4.2,0.0,0.2,0.2,195.6,0.41263833362214397,0.47857142857142854
Eric Spicely,31.6,46.0,0.6,26.8,3.8,1.0,20.2,7.0,4.4,71.8,88.0,2.8,0.0,0.4,0.0,74.6,0.4435418882193075,0.2583333333333333
Eric Wisely,19.0,60.5,0.0,7.5,6.0,5.5,17.5,1.5,0.0,36.5,81.0,0.5,0.0,0.0,0.0,7.5,0.5108695652173914,0.0
Erick Gonzalez,10.0,14.333333333333334,1.6666666666666667,7.0,1.6666666666666667,1.3333333333333333,9.0,0.6666666666666666,0.3333333333333333,27.333333333333332,32.666666666666664,3.0,0.0,0.0,0.0,65.66666666666667,0.39408589624106866,0.38888888888888884
Erick Montano,24.333333333333332,40.666666666666664,1.3333333333333333,13.666666666666666,2.3333333333333335,8.333333333333334,19.333333333333332,3.3333333333333335,1.6666666666666667,54.666666666666664,73.33333333333333,3.6666666666666665,0.0,0.0,0.3333333333333333,158.33333333333334,0.45439344787536545,0.4583333333333333
Erick Silva,27.4,31.0,0.6,14.0,6.6,6.8,22.8,1.2,3.4,62.2,66.4,1.8,0.2,0.4,0.2,79.4,0.4196207661907545,0.1875
Ericka Almeida,16.0,44.5,0.5,11.5,3.5,1.0,8.0,6.5,1.5,40.5,74.5,1.5,0.0,0.0,0.0,106.5,0.3915847665847666,0.5
Erik Koch,25.2,34.4,1.4,19.4,3.8,2.0,17.4,2.8,5.0,61.8,72.8,3.2,0.0,0.2,0.2,189.2,0.38798217003696456,0.6212121212121212
Erik Perez,36.2,100.0,2.8,18.0,12.8,5.4,20.8,2.6,12.8,98.8,168.2,4.6,0.2,0.0,0.4,266.6,0.35183371379023554,0.5616666666666668
Erik Silva,10.5,16.0,1.5,6.0,3.0,1.5,6.5,3.5,0.5,15.0,21.5,2.0,0.0,0.0,0.5,84.0,0.3620689655172414,0.75
Erin Blanchfield,80.8,113.0,1.0,54.8,13.2,12.8,74.2,5.4,1.2,206.2,249.8,6.2,0.0,0.6,0.2,259.2,0.41561700031378024,0.25
Ernest Chavez,31.333333333333332,55.666666666666664,0.6666666666666666,17.0,5.666666666666667,8.666666666666666,27.0,4.0,0.3333333333333333,77.0,103.0,2.0,0.0,0.0,0.0,142.0,0.4133673706196333,0.5
Ernesta Kareckaite,74.0,113.0,0.5,58.0,13.0,3.0,65.5,4.5,4.0,191.0,243.0,0.5,0.0,0.0,1.5,149.0,0.38004878602223735,1.0
Ernie Verdicia,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Eryk Anders,44.8,81.2,1.6,28.2,14.0,2.6,17.4,13.0,14.4,87.2,139.2,6.8,0.2,0.0,0.0,258.8,0.5186815670325045,0.3617715617715618
Esteban Ribovics,109.0,113.6,0.4,81.2,18.0,9.8,102.2,2.6,4.2,254.6,260.2,0.4,0.2,0.0,0.0,28.0,0.44236062566599044,1.0
Estevan Payan,22.333333333333332,39.333333333333336,0.3333333333333333,10.666666666666666,8.0,3.6666666666666665,11.0,8.333333333333334,3.0,60.666666666666664,78.66666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,80.66666666666667,0.3976825826039517,1.0
Ethyn Ewing,85.0,99.0,3.0,70.0,10.0,5.0,67.0,18.0,0.0,163.0,179.0,5.0,0.0,0.0,0.0,79.0,0.5214723926380368,0.6
Eugene Jackson,1.6,19.8,0.4,1.4,0.2,0.0,1.0,0.4,0.2,4.4,24.4,0.6,0.0,0.8,0.0,8.2,0.3211111111111111,0.5
Eugenio Tadeu,6.0,32.0,0.0,2.0,1.0,3.0,5.0,1.0,0.0,24.0,50.0,2.0,0.0,0.0,0.0,0.0,0.25,0.0
Evan Dunham,42.4,57.4,1.0,38.2,4.0,0.2,34.2,5.2,3.0,99.8,117.6,3.6,0.0,0.4,0.0,130.2,0.38180088865840867,0.3253968253968254
Evan Elder,70.6,78.0,0.4,32.4,26.8,11.4,65.2,2.8,2.6,138.6,146.8,2.6,0.4,0.4,0.6,68.6,0.5012280600718204,0.23333333333333334
Evan Tanner,19.2,32.8,1.8,9.0,5.2,5.0,9.8,6.0,3.4,45.4,63.2,4.4,0.2,1.0,0.0,239.0,0.4965358911558108,0.43166666666666664
Fabiano Iha,7.4,14.6,1.0,4.8,0.6,2.0,2.4,2.6,2.4,15.8,24.2,2.2,0.0,1.2,0.0,104.0,0.47675213675213673,0.6964285714285714
Fabiano Scherner,9.0,26.0,0.5,6.5,1.5,1.0,5.0,2.0,2.0,28.5,45.5,1.5,0.0,0.0,0.5,57.0,0.31625000000000003,0.25
Fabio Cherant,9.333333333333334,9.333333333333334,0.0,3.3333333333333335,5.333333333333333,0.6666666666666666,9.333333333333334,0.0,0.0,21.666666666666668,21.666666666666668,0.0,0.0,0.0,0.0,7.333333333333333,0.32308236125839523,0.0
Fabio Gurgel,2.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Fabio Maldonado,51.0,73.8,0.2,35.0,15.6,0.4,40.0,6.4,4.6,91.8,118.4,0.2,0.0,0.0,0.0,59.2,0.4896944129061941,1.0
Fabricio Camoes,8.8,19.0,0.6,4.8,1.2,2.8,6.2,1.4,1.2,25.8,36.6,4.0,0.0,0.6,0.2,74.6,0.4070630603239299,0.18030303030303033
